"MFCC_1","MFCC_2","MFCC_3","MFCC_4","MFCC_5","MFCC_6","MFCC_7","MFCC_8","MFCC_9","MFCC_10","MFCC_11","MFCC_12","MFCC_13","species"
-50.2725069128179,2.78204296195804,4.32066893984503,-0.834293111191373,-2.44471195910866,1.24425808378006,1.33248545660044,0.70374767879294,-0.150779561405937,8.1529851278031,-2.26679025614099,3.75576303478774,1.18721583540898,"AMRO"
-51.9045627022197,4.50606913187643,4.45331696249583,-1.85756929072207,-0.0785903816596673,1.23981970140527,2.167183641899,3.33102416825888,-0.247267818369477,5.10418252136468,-3.46595658544644,2.5395200112404,0.151056955867213,"AMRO"
-52.0205213703532,4.89894679793463,4.07286604821634,-3.08607928576448,-1.18702535775125,0.896031268375284,0.623130733525138,2.74123133127428,0.780470488637757,8.0679564761486,-1.12398878998724,3.83450104794822,1.16069545221145,"AMRO"
-52.4524064920531,4.03904107713097,3.20781651558562,-2.2741779857249,-0.83805578302623,2.78008237594466,3.55920441061062,3.61810803722646,0.500779572451343,6.52114462611208,-3.80619242027415,5.5171208956927,4.19627788305248,"AMRO"
-51.8876284682668,4.9234792973168,3.19999543175572,-3.11543679754532,-1.0762072238412,0.96714641135405,1.05091682151315,1.12420535036653,-1.61537205198267,5.35667775456691,-1.4848022971053,4.45395925189648,0.827745951726129,"AMRO"
-50.3957365775009,2.34485787395795,6.39134295791942,-4.39774355473142,0.131412926235559,-0.171138715299048,1.29406748350012,3.94117845530077,-0.935906548250641,5.71374260316311,-3.64162927229268,4.71350045904962,-0.799623961438434,"AMRO"
-45.8963308769211,-2.29409098223775,4.89965150286283,3.47666151516039,-4.85911428492972,-1.98058333526944,4.03970430991907,2.39570684423351,-3.89016381102081,6.02236672627142,5.70287094874246,-2.60288124176814,2.41319200046856,"AMRO"
-40.8446815054442,-6.31043400078754,5.79496628619988,5.57238537975197,-6.6117530502374,-3.45136341048662,11.4775198812902,-0.123864993167751,-5.58818789408838,11.1314968838457,1.46430339075763,-1.56184348186532,5.08587075814796,"AMRO"
-39.9599201656997,-8.10708242735569,6.50638496718287,4.16665587777612,-5.8107690852536,-2.90225069926043,13.087383349864,0.473512068789129,-3.80025918797074,11.5814019024362,-3.88280028766525,1.54437838730725,7.30596454744284,"AMRO"
-39.5694626125961,-7.36236413671295,7.78326884198505,3.97597013725168,-7.04047530279467,-3.05631930453422,13.1912148521049,-1.39045069483949,-6.14875711702067,14.9192633466104,-2.30568138063122,-2.25618380711057,6.26937313148069,"AMRO"
-40.9442594989671,-5.45878268638796,8.73201797094418,2.48881257947796,-6.13496195282812,-1.78508882655861,10.4378369583053,1.00430162443428,-2.62214829038024,16.102620275122,-2.46831055983758,-1.45456729057353,7.56523363838249,"AMRO"
-42.7884495900582,-4.70763473448898,7.53760747167358,3.69368336324189,-6.09877727587692,-0.174335153203343,12.4204693656589,0.351216419045704,-2.83302969749591,14.7926430695444,-1.23844715688109,0.682231973936142,8.07697964687995,"AMRO"
-44.5804592911345,-3.7290519519178,5.8031415092927,4.17243338018008,-5.44165771392242,-1.79199162972252,10.1873087461653,-0.200295434213195,-5.62803256415762,12.7581076624576,-0.701311498986985,0.489026255720471,9.63479206849903,"AMRO"
-45.7112487733055,-2.7510989590392,5.06228850445447,4.56206222362828,-6.22381609212782,-1.25595518965365,8.51917714544747,-1.03371907181124,-5.64736830683225,11.086284443375,-2.94531286895038,0.0984716834067732,7.42558820229599,"AMRO"
-47.0170154820593,-1.8809188006795,5.387322137361,1.80505669095994,-4.76019655457825,2.45160556899342,8.34624645680994,1.6112847064834,-2.7861006996113,9.91654529866033,-2.65173754663988,1.48031659563137,6.19498617529644,"AMRO"
-46.0342397503774,-1.00898748442642,4.36429658445087,2.3298434217701,-5.73566979340809,-0.856244057392616,8.04616408838697,1.21755692778417,-3.76934503564348,11.7484029817051,-1.37775267252327,0.934666581904763,7.30003539762355,"AMRO"
-46.9194754912376,-0.296436551856895,4.27831455735174,2.62004209265348,-4.37426580300948,0.372627112274945,8.25086026593027,-0.0361345671868716,-1.84305212265759,12.9588017729208,-1.63902765153914,2.6994966619418,9.27701043222947,"AMRO"
-47.2116847018129,-0.807811383183107,2.89271645386234,3.81255519930851,-4.43802727196415,-0.0701044989091254,8.65670536804153,4.05407733527405,-1.51133604997754,6.37964251657441,-1.52124213082652,4.24120050119615,3.40197948314873,"AMRO"
-47.3125891652314,-0.654288236972358,3.65712893931338,5.4613553807084,-4.91934259417857,-1.57362708730294,7.64625588021957,0.626893861460195,-3.68744791298626,9.23460239949613,-3.28747140112261,-0.360831788225314,4.96444850899379,"AMRO"
-47.4254937994608,0.546811595135233,4.1962812633722,3.46750447116476,-6.32701452248103,-1.44892611101614,7.42625955282185,1.65979555628438,-3.16421797426783,9.44245635946398,-1.96564949408184,-0.185413073144708,3.30561152241655,"AMRO"
-48.3966167895996,1.24969975439655,2.26219440349831,2.37820455345759,-6.93643390360521,-0.341084553880501,8.22715676843395,1.46965298952471,-3.73461581995199,11.4992829061203,-3.30211386408895,-0.744137238888678,4.73980599514862,"AMRO"
-48.6793335536012,1.53171704016755,2.98574253137217,4.35455004793225,-4.70163320858993,1.69335300294313,8.99764279592625,4.02462794614819,-1.87097583179789,9.47643421224084,-3.84602470301409,1.68484409795738,5.04980298668144,"AMRO"
-47.3674075092539,-0.723577437278709,4.54140629844322,1.7363995809693,-3.41628982038822,0.162165058454325,9.31811259525678,4.63620551768951,-2.98106013930129,11.7240548219548,-6.1894118944891,1.84635030786956,3.24158352479653,"AMRO"
-45.9495770008149,-1.80921817031046,6.47264949777206,1.28001148268187,-3.58543510542073,-2.47591007397574,6.09874942169507,3.06906070789461,-4.02840843246219,13.9686453794184,-2.69954502329872,4.90438759747851,4.33187256392316,"AMRO"
-48.5717673763936,1.55445278736792,1.90860581484413,3.97583142929595,-5.49314803187134,0.285763671196511,8.61981519319959,-2.94327267001756,-3.45501598287135,12.1177899780317,-6.14369605790199,2.79923885070637,4.3786356273581,"AMRO"
-48.4486300564753,2.25361059133318,2.23601939408667,3.68404985211622,-3.71506999737471,0.674553402936804,9.08277181364499,-1.64382269955383,-2.55987807271072,11.82888750336,-5.27543897455353,0.469766051691014,2.12819272752933,"AMRO"
-49.2847421083817,2.66222661047309,2.55082782962353,2.28745132964293,-5.44516915173768,0.0589589910575027,8.62161095790563,1.70965555942945,-1.5841770025953,11.2282198362298,-3.12600758148497,2.43690608166503,0.824528593205217,"AMRO"
-49.7214028545058,2.20591327850728,3.49413328751925,1.73406671976929,-5.17422834373312,1.27224344935638,7.76327495932185,1.74193125822882,-1.36027015718533,9.58687043570191,-6.51113928236009,2.68121896179363,2.54317254064238,"AMRO"
-49.4100461168378,2.63190630619287,3.63691771229182,2.43980810599034,-4.0921445506845,0.735519989481169,7.69386768808593,1.55483394809825,-3.1289719738065,9.10849902755718,-6.3521261053644,3.51279834232706,2.65384852833879,"AMRO"
-50.0448610397775,1.80482209763953,2.33740058375797,2.89167005510003,-4.13632898606892,-0.417930637165118,7.27177019844919,1.57248230791587,-5.77004854097993,12.2714709570695,-1.17590738251948,1.67815257983825,3.63466693541038,"AMRO"
-49.6123623871463,2.63185761820639,2.7096770927366,0.29508600965299,-4.45041887946008,0.696563710625322,5.98704874081975,1.07884284706651,-4.53177049767937,9.33739619028676,-3.09044390877057,0.464597466395554,2.30784369455503,"AMRO"
-50.0218142922992,2.97625589089282,2.90771793504129,0.841806949326143,-5.45998983620334,0.692324658002046,7.2064592707753,0.319582360944142,-3.62463024942385,9.31822012499134,-4.19633496760689,1.17152017445983,2.64349708377917,"AMRO"
-49.4214151613132,2.27919008546634,4.19828555536532,0.854061224519636,-5.01316816530151,-1.05955991677012,5.01492021394587,0.0265784991702977,-2.90869632799849,14.1168430715345,-1.3592522973204,-2.45437297971833,2.55293971858987,"AMRO"
-44.1526528899431,-3.8322577100718,5.50874747726664,-1.89466209075913,-3.15872403325111,2.83806492831441,-1.87993867023035,7.53336005371562,-2.15221485694699,1.80054181968991,4.37085462203776,2.43385937269753,1.52444005496559,"AMRO"
-41.4111208818662,-5.93455896764861,5.00260055648237,-0.767388827783864,-2.02288026678718,3.54093908919982,-2.58700415514239,9.50472186077166,-0.452844549566411,1.21011365512839,5.28099877114373,4.32000953775791,2.163950939763,"AMRO"
-49.7836066114866,2.258936371499,4.53981368047453,0.747483219290455,-3.61071654582332,1.16496023876624,4.10511899958895,2.46071757218849,0.750022970088018,9.18841773236473,1.4769577652451,0.561906024983632,1.47931293174344,"AMRO"
-49.8681679235648,2.09410261022051,5.13639122678285,1.66270230924566,-5.00626331479594,2.04427953843769,5.47699786815466,2.26293076752102,-1.71760420023747,7.17994100848935,-0.0735840712941746,2.48202522260957,2.9193305926698,"AMRO"
-49.7012996826639,3.13211282755571,3.35812152157964,-0.128384626778016,-4.97772812710471,0.538841172791931,5.64294586873271,3.42121161289771,-2.01299889670717,8.92643718744429,-2.87877846164536,0.0548785010012808,1.47223288112472,"AMRO"
-50.3825839044136,3.18057065414706,2.25097673125267,-1.02112651391486,-3.23368971442873,1.67507093097756,5.46877556040455,3.36272097098498,-1.66354803296711,6.22531064342324,-2.45169073973042,1.83412530962994,2.5397399108585,"AMRO"
-51.3979370209774,3.813110593946,4.06929936608307,0.680153383463484,-1.03891158859264,1.5192251800167,2.06420302215149,2.75555816681797,-2.99591725239685,5.70612722009296,-3.07152754382557,3.34618630094537,3.72397583905514,"AMRO"
-51.173170686505,4.07794633924923,2.69110817954173,-0.635886145184479,-2.39671685890511,0.951058718617637,7.18482520943261,4.9627429803876,-1.63795236306662,9.10569840219186,-2.4081921213578,0.689108586765815,3.55103906723455,"AMRO"
-51.2616614782245,3.39608933334352,3.52302848513332,-1.19352373932297,-0.910043581011848,0.67703001695856,4.566607091335,4.84959437852968,1.59665713692505,9.37322401629252,-0.869185696371058,3.13492162162986,2.75356149700154,"AMRO"
-52.2060881067332,3.66592788951683,3.84047523194744,-1.64008128207451,-1.39846067254877,2.2078313897961,3.91613001693329,2.30310089559309,-0.810872681273791,6.96870436380045,-3.53903004491797,3.72228885017522,1.49191065905613,"AMRO"
-50.3499239683584,3.93260165923731,4.55476098738766,-2.65708829917381,-0.960804594739319,3.06229427414668,2.13532051213992,4.47228361235624,-0.79779403077536,7.38667397367943,-0.768376911672128,1.39202639957435,1.08650471507798,"AMRO"
-48.7667569561573,3.24490867519737,5.25463908524367,-2.35481655835253,-2.22337263382163,1.94748130774695,0.104328787383147,5.34584188937935,-2.25306358426008,6.83963514138005,1.07125915394226,4.06373718719476,3.33699184478348,"AMRO"
-51.0689933654539,4.78357372640803,4.29140328933501,-0.383719606390339,1.06519019454212,0.890480506316469,4.67353458761839,3.32368541078299,-2.4693072493938,7.2712912186719,-1.0883035622251,3.30701453573977,0.791803802570887,"AMRO"
-50.7090076680994,4.63111427311194,3.45205355156244,-1.60184495721213,-1.87481735528936,-0.352197715008157,4.20616181908938,3.63849251567806,-1.54993870081879,5.42745467684671,-2.31362921489956,1.20004333942885,0.751302354511299,"AMRO"
-51.414756896906,4.56771839628537,4.63794160989553,-2.14604780286717,-0.235529590404256,0.957541368757027,2.76175511583843,3.69047748537303,-2.20696905430173,5.85890703521444,-1.26318810915058,2.61565008341053,0.519235376509757,"AMRO"
-50.7740611326971,3.87424679456489,3.78361998556599,-3.55289455591777,-0.576595848891318,0.82925554958019,3.00567975837973,4.19388919236543,-0.035938440973852,9.57179271773156,-2.93138815758995,1.55325344293435,0.516908250353015,"AMRO"
-49.8829967220114,3.24731425450138,4.2103237925708,-2.88255962596733,-3.55364230418487,2.35069108858453,0.156020657374373,5.80808002224904,-2.60358024771834,5.86274282027144,-1.99313709104949,3.89300136835091,1.83908525789376,"AMRO"
-52.3473683877578,5.11445520524735,3.59399277251209,-2.92292335952506,-2.4038223334136,1.45452078048914,1.52859544066927,3.04038201649753,-3.03719878471038,8.67333925603194,0.277898603900608,1.33083126659152,-0.482296288791775,"AMRO"
-52.9796873749795,4.88385595730418,2.60581303519365,-3.59979814808988,-2.48296328065722,0.403909978946214,0.428573355581017,2.37507647514413,-2.45109176409829,7.60587652636811,-1.63905157311642,1.0664819001231,-0.20629353444954,"AMRO"
-52.5108127775415,4.50676665559323,3.10801323996062,-2.56230048114274,-1.44916927911161,1.0193241219418,1.36706357249601,4.46351839902612,-0.95999986312533,6.60617884271969,-3.52965480896626,2.51970385395554,1.98728120302799,"AMRO"
-53.0282557411652,4.17777952849099,3.32550692486179,-2.49619033712445,-1.07379776044935,1.38392368010549,2.47759319047105,2.41672589426889,-0.875450241225483,6.5544472573697,-1.27461504737347,0.216943944101544,1.30917265881106,"AMRO"
-52.8064651050059,4.99550993293571,3.23701375406929,-2.87389129716527,-2.5408672733638,0.360088695355492,0.565933996508505,2.16699566422982,-1.30430955400503,5.39637377734437,-4.25165749577828,2.68985592316234,2.2576538344755,"AMRO"
-52.297240501855,5.97712259084254,4.11600089349383,-2.47416799496515,-2.82304494054975,-0.940000350626283,1.0018982418381,2.0061465184795,0.285312082006018,7.46502345655797,-1.71612857493577,3.27696718982255,1.81637800717238,"AMRO"
-52.2371128370517,5.24425109810067,4.49340053568863,-5.63173885934333,-0.762628139246685,0.471036738031018,2.64146579668044,3.64954276992794,2.57673927366064,4.26596070397856,-3.07683768490288,4.23912188910439,1.34118383703054,"AMRO"
-51.9532884711242,5.31906004657725,6.16560009127171,-4.29357347620911,0.970845647771815,-0.488258537435249,2.84436242868172,3.15053858977925,2.97076847330026,8.38106202482824,1.29427985955817,3.44710360587045,3.29702102231658,"AMRO"
-52.496666618698,5.31565488731989,4.92594810686533,-3.6727072226125,-0.144550842740639,1.74002003650719,2.6911827196861,3.06510215807894,-0.593050104553004,7.42039709596169,1.25863156534952,5.1364291269374,5.67834144682983,"AMRO"
-52.863324012716,6.2832361074547,5.18244478326141,-3.45199196226586,-1.51874940707883,1.65022927695538,1.113753045941,1.68442683745293,-0.43021407344895,6.0973841151447,-0.662323629377716,5.55647644423781,3.57727668763965,"AMRO"
-53.6107370037939,5.61529003347004,4.25414224363142,-1.7791115623138,-0.214149795974548,2.05918934649733,-0.410342536523016,1.49293847711474,-2.23967331346509,6.40446839315753,0.144427975656404,3.18944386058823,1.06645213067122,"AMRO"
-53.342362091373,5.47434813622488,4.85589704605434,-2.59955981101264,-1.1431445658363,0.165242257245028,1.27701222022452,2.80557868830557,-1.98715288849148,6.10424314684741,-1.75258884412817,2.86132038197193,0.761878314293142,"AMRO"
-53.9086910950879,5.16997729275832,4.78359012384835,-4.12477006343994,-1.74984977109414,-0.163000195027824,-0.454167610936155,4.10206917953355,-2.39116982939345,3.43188619736532,-0.103927830151305,5.19470969838185,2.49786342104251,"AMRO"
-52.1969782671944,5.61696723655491,4.75649519710009,-4.00034085254202,-1.05704391998791,0.70556216276655,1.35462081473548,6.95189478967306,-0.261105784825684,6.24913851618194,-1.0775158417959,3.0655013006417,-0.272906115916931,"AMRO"
-52.8659509925499,5.07874048885982,3.84888951950309,-3.96073832562095,1.7563344475154,3.89331076649062,2.77580206995907,5.9400173287083,0.680049488784248,4.89140049826497,-0.326102390648941,3.80030192020325,0.653752150455268,"AMRO"
-51.6271740234087,3.88883804210398,5.6046031089253,-2.56476135131212,0.251230341751275,1.3790497500846,5.37414101290168,1.10902007479373,-0.274744114083141,3.41963306949665,-4.34041763762121,3.59171808923166,-1.60457965536753,"AMRO"
-50.2744662703519,2.65674455158055,3.42164127479435,2.74160262737989,-3.48383899658924,-1.58889181187348,2.95367411095558,1.46138158600223,1.01740714271821,4.06542042098351,-1.89238035686391,3.44193004584494,-3.23516807232651,"AMRO"
-50.0647501752878,4.21236937045664,5.4442064017423,1.93107390894393,-3.17023658479474,1.56567862552618,6.2876359919506,4.6127667164522,3.23754295331716,6.50138424699038,-3.51042301499531,3.8618334693324,-0.353603370732559,"AMRO"
-49.9825458196128,3.61918899652888,6.54284903828773,0.782122666138758,-1.13908654919383,2.24315567914302,4.47638470735089,5.09472456861588,-0.888161027146905,6.29590293134316,-1.90108193561119,6.05644424669527,-1.70023910054849,"AMRO"
-52.2135793145962,4.91618266579552,4.93469987452024,0.526463169731107,-2.07039940198061,3.72886948124584,4.14684970978609,2.80547090218094,3.41858739777565,11.0142760341899,1.07738616134522,5.13049207786937,-2.21128292189731,"AMRO"
-52.1026168446863,4.178634804016,5.03080299915933,-1.2391271478467,-1.80946065032998,2.09912204864781,3.80908375811953,2.05302575410615,2.30433103143404,7.54100701024381,0.644722995322154,4.23518148435673,-1.48534167637824,"AMRO"
-52.2712582752453,4.10310556088717,4.56654545377592,-1.89060380050849,-1.33201622476984,1.98439143182655,4.01470165217741,1.99772758878122,2.08657881962381,5.49945446123521,0.269418054039202,3.64614971661546,0.974178789940078,"AMRO"
-53.0508186285863,5.57653860994457,5.61556441575215,0.41728366247239,0.0285097075196241,4.71126104425968,5.18143752548258,5.60933873851817,1.369526081099,5.96204651665528,-1.90677096418463,3.76204533395511,0.300144027727127,"AMRO"
-51.7022054746885,4.3963585123187,5.58512462729329,0.99772171320026,-2.89797475469589,5.54424571622628,1.79640896253397,1.75268839766116,3.87285327134656,5.14557145525695,-0.488954541346174,1.91604456108705,-3.6052942945885,"AMRO"
-49.3371891885573,2.30633626053171,5.9169173217968,0.827251950553245,-4.44671067734207,4.41801012638779,3.68434993792401,-0.209697466072439,2.81748992693422,4.09943437614416,-1.18922418088516,5.14034880326698,-2.50031700287477,"AMRO"
-49.1652851467833,2.40248149956128,3.97354690464705,3.25417698102219,-6.34423720610833,6.31722717125171,4.87768297960808,1.87802731666443,5.40058712272151,3.72533614412271,-4.32625326674753,6.66336951703265,-0.119857510723294,"AMRO"
-49.5602675785566,3.18062230313862,4.79021324369698,4.64227320195112,-4.49651354706072,4.79385547036131,2.53676803295562,1.22821008744471,2.58728295423177,6.45381942872824,-1.70292472140188,5.90520643594717,-0.331561257502499,"AMRO"
-49.9670556856052,4.45989973837389,4.00303528516513,2.72698587789694,-1.27045666421818,5.90257865477507,3.67531406583411,3.68632336478881,3.76899040189829,5.34629685105831,-0.136701666655932,5.53614562478149,-2.73662997106261,"AMRO"
-50.0879704016409,3.59476341377906,2.13135850258573,3.3810367328196,-1.5873851756073,1.34695649066682,3.51498352180145,4.75277194157378,2.49173046548599,5.21163949894394,1.52215645856958,3.83417035642995,-2.73965631622797,"AMRO"
-49.2059554073601,4.58087889500598,1.57844912006103,2.53820501156221,-0.644391669402209,1.05096143153887,3.09779134936017,7.54347644697281,4.03604312149047,2.56241095450419,-2.04747537987549,7.23158166168395,0.259277895918178,"AMRO"
-49.6783629456806,4.82667941083922,2.81481558367496,2.20450028665439,-1.50421444387926,0.928272804961258,2.08012761932712,9.2534718575075,3.84070827948525,1.48178637333369,-1.55243308006384,8.37514930051734,0.758487613710223,"AMRO"
-50.360082704161,3.33813631632054,1.60606127433013,1.23816694934323,0.124315173889582,-0.205458527007495,2.39897498616478,9.56499031585584,5.30623362480632,1.78180468539316,-0.307846085721364,6.74941426708935,-2.19625308552277,"AMRO"
-49.922298572153,4.64345449626927,0.826478402520811,1.51915452984177,-0.635749423950469,2.13237768354109,1.20755133792104,6.0501024151947,3.55577016743675,2.36848056021365,-2.39019431094573,5.30471737469319,-1.71383211275784,"AMRO"
-50.8109917620792,4.31348638743466,1.71013334000456,2.21084017437913,0.884812987369691,-0.440892166650306,-0.0426408427806416,6.48869689337423,2.02698311667778,2.4185047364143,-0.865834966933527,5.77952406899029,-2.41395044732595,"AMRO"
-50.5959221441725,3.94074011328318,1.25258757246244,2.34909268976058,0.144412237122735,-1.37867684973574,0.103142163893552,5.33700310319134,0.65965008313766,3.72574748382115,0.109508013946084,7.42705557299701,0.0135733861137409,"AMRO"
-50.6513369938922,3.30722096040713,1.24899334066783,2.54232869888634,0.609746680449966,0.515641295842909,1.67136440452777,6.00459717659177,-2.96222157264801,0.664619221225139,-1.30353649521649,4.56862626560109,0.190149020290985,"AMRO"
-50.8722023595171,3.28672214656713,2.27126708125266,0.515918301688004,-1.44949482281877,1.51394748591002,0.7109725278281,4.07192137163906,0.186479948941094,3.18466901475412,-1.48372868642622,5.63558685130892,-1.55900930595674,"AMRO"
-50.7773858837742,3.82609336313685,3.41167745209007,-1.12986164045532,-2.29145267758894,-1.20601668090043,-4.33178538393987,4.43514592789763,0.735944536679596,4.58208680401698,-0.310177700779343,6.06769119759721,-2.24198051018641,"AMRO"
